id,predmet,cyklus,typ,komponent,tematický celok,typ štandardu,definicia,zmena
ru2-v-046,Ruský jazyk a literatúra,2,Výkonový štandard,Zážitková recepcia,Komunikačné prostriedky a pravidlá,,Dramatizovať vybrané texty aj s pomocou zástupných rekvizít. 📖🖼️ 🧑‍🤝‍🧑❤️,
ru2-v-047,Ruský jazyk a literatúra,2,Výkonový štandard,Zážitková recepcia,Komunikačné prostriedky a pravidlá,,Vytvárať otázky k čítanému alebo počúvanému textu. 📖 📱,
ru2-v-048,Ruský jazyk a literatúra,2,Výkonový štandard,Zážitková recepcia,Komunikačné prostriedky a pravidlá,,"Zoznamovať sa s ďalšími témami v literatúre, ktoré sú v rôznych podobách spracované v dielach ruských a svetových autorov. 🌍",
ru2-v-049,Ruský jazyk a literatúra,2,Výkonový štandard,Zážitková recepcia,Komunikačné prostriedky a pravidlá,,Vyberať si samostatne aj s pomocou textov/diel na čítanie a zdôvodňujú svoj výber.,
ru2-v-050,Ruský jazyk a literatúra,2,Výkonový štandard,Zážitková recepcia,Komunikačné prostriedky a pravidlá,,"Odlišovať diela z poézie, prózy a drámy; na základe štruktúrnych prvkov textu odlišovať jednotlivé žánre. 📖",
ru2-o-100,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Samostatné prerozprávanie obsahu čítaného alebo počúvaného textu, reprodukovanie deja s jednou dejovou líniou s obrazovou alebo slovnou oporou a bez nej. 🧑‍🤝‍🧑❤️",
ru2-o-101,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,Predvídanie z počutého alebo prečítaného textu. 📖 🏛️🙋‍♀️,
ru2-o-102,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Orientácia v primerane náročných literárnych textoch, vyhľadávanie konkrétnych informácií, určenie ich dôležitosti vzhľadom na obsah textu, stručné zhrnutie informácií. 📖",
ru2-o-103,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,Vyvodzovanie základných implicitných významov z čítaného alebo počúvaného textu pomocou ústnych a jednoduchých písomných otázok. 📖,
ru2-o-104,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,Vysvetľovanie významu neznámych slov a slovných spojení. 🏛️🙋‍♀️,
ru2-o-105,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,Formulovanie vlastných myšlienok a záverov z prečítaného vlastnými slovami. 🧑‍🤝‍🧑❤️,
ru2-o-106,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Porozumenie literárnym pojmom, umeleckému zobrazeniu skutočnosti, obrazným a symbolickým významom slov. 🌍",
ru2-o-107,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie s porozumením,,"Porovnávanie informácií, motívov, udalostí z rôznych druhov umeleckých artefaktov navzájom, porovnávanie rôznych typov spracovania príbehu (dramatická, rozhlasová, filmová podoba). 🧑‍🤝‍🧑❤️",
ru2-o-108,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Čítanie kníh/textov/diel, ktoré žiakovi prinášajú radosť a potešenie (knihy/texty/diela rôznych žánrov a s menším počtom ilustrácií v pomere k textu). 📖",
ru2-o-109,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Čitateľské preferencie, ktoré sa viažu na odporúčanie rovesníkov aj dospelých. 🏛️🙋‍♀️",
ru2-o-110,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Opakované čítanie obľúbených textov, výber tém a žánrov podľa záujmov. 📖 🧑‍🤝‍🧑❤️",
ru2-o-111,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Sebapoznávanie, porovnávanie vlastných čitateľských aktivít a skúseností z čítania s rovesníkmi, hľadanie zhôd a rozdielov. 🧑‍🤝‍🧑❤️",
ru2-o-112,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Vyjadrovanie postoja a zdieľanie vlastných pocitov, myšlienok a zážitkov z rôznych artefaktov syntetickej umeleckej kultúry verbálnym aj neverbálnym spôsobom. 💻🌐 🧑‍🤝‍🧑❤️",
ru2-o-113,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Pátranie po rozprávkach, príbehoch, povestiach a mýtoch k histórii obce, regiónu, národa, skúmanie, zaznamenávanie, porovnávanie, prezentovanie. 📖 🏛️🙋‍♀️ 📱 🌍 🌱",
ru2-o-114,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Stvárnenie obsahu textu metódami tvorivej dramatiky, výtvarnými alebo hudobnými činnosťami. 📖 💻🌐",
ru2-o-115,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Formovanie empatie, súcitu, hodnôt a postojov na základe čítaného, videného alebo počutého textu. 📖🖼️ 🧑‍🤝‍🧑❤️",
ru2-o-116,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,"Sprostredkovanie umeleckého zážitku cez rôzne formy spracovania textu – divadelné, filmové, rozhlasové a iné spracovanie literárnych diel. 📱 🧑‍🤝‍🧑❤️",delete
ru2-o-117,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Čítanie pre zážitok,,Uvedomovanie si autorstva a kontextu vzniku umeleckých diel. 🖼️,
ru2-o-118,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,Vlastný samostatný a cielený výber kníh/časopisov/textov/diel na čítanie. 📖 🌍 🧑‍🤝‍🧑❤️,
ru2-o-119,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,"Samostatné budovanie čitateľského portfólia, vedenie podrobnejších záznamov v rôznych formách a podobách o knihách, o svojom čítaní a jeho pokrokoch. 📖 💻🌐 🧑‍🤝‍🧑❤️",
ru2-o-120,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,"Čítanie a reflexia čítania textov rôznych žánrov, stanovovanie individuálnych čitateľských cieľov a výziev v čítaní, formovanie jednoduchých rituálov. 📖",
ru2-o-121,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,"Uvažovanie o zobrazení postáv, faktov, dejov v texte v kontexte doby a kultúry, vyjadrovanie názoru, pokusy o hodnotenie. 📖 🏛️🙋‍♀️",
ru2-o-122,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Samostatný/sebavedomý čitateľ,,Aktívne vyhľadávanie a využívanie aj iných dostupných druhov knižnice (okrem triednej knižnice aj školská knižnica alebo mestská/obecná knižnica). 🏛️🙋‍♀️,
ru2-o-123,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,Hodnotenie vlastného porozumenia textu žiakom (nadväznosť na monitorovanie vlastného čítania). 📖 🧑‍🤝‍🧑❤️,
ru2-o-124,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,"Posúdenie porozumenia/neporozumenia textu; hľadanie dôvodu prípadného neporozumenia (neznámy kontext, nezrozumiteľné vyjadrenia, slovná zásoba). 📖 🧑‍🤝‍🧑❤️",
ru2-o-125,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,Tvorenie vlastných interpretačných otázok k textu. 📖 🧑‍🤝‍🧑❤️,
ru2-o-126,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,"Riešenie úloh na porozumenie textu (Viem, čo text hovorí?, Rozumiem obsahu textu?, Viem ho prerozprávať?, Dokážem predvídať pokračovanie?) ako súčasť a základ regulačných procesov pre evalváciu a reflexiu vlastného čítania, pre hlbšie porozumenie textu, jeho štruktúr.",
ru2-o-127,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Metakognitívne procesy pri recepcii literárneho textu,,Plánovanie čítania a odhadovanie času na čítanie. 📖,
ru2-o-128,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Tematické okruhy a žánre na výber,,"Tematické okruhy z 1. cyklu sa obohacujú o nové témy a pohľady: sebahodnotenie, osobné záujmy a potreby, spravodlivosť – nespravodlivosť, odlišnosť a podobnosť s inými, zdravý životný štýl, bohatstvo – chudoba, bezpečnosť, láska k domovu a rodine, svet divadla, životné prostredie - ohrozenie a ochrana životného prostredia, pomoc ľuďom a zvieratám v núdzi. 🌱 🧑‍🤝‍🧑❤️",update
ru2-o-129,Ruský jazyk a literatúra,2,Obsahový štandard,Zážitková recepcia,Tematické okruhy a žánre na výber,,"Čítanie a počúvanie textov z rôznych typov a žánrov ruskej a svetovej literatúry so zreteľom na detský aspekt a záujmy žiakov z 1. cyklu sa obohacuje o scenár, divadelnú hru, rozhlasovú hru, legendu, baladu, báj, poviedku, román, biografiu, fantasy literatúru. 📖🖼️ 🌍",
ru3-hc-001,Ruský jazyk a literatúra,3,Hlavný cieľ,,,,"Hlavným cieľom 3. cyklu je rozvíjanie sociálne a kultúrne významných gramotnostných schopností žiaka, ktoré sú dôležité v súčasnej informačnej spoločnosti. Dôraz sa kladie na postupné využívanie čoraz širšieho spektra mimoučebnicových textov a multimediálnych komunikátov so zámerom vyhľadávať, triediť a kriticky hodnotiť informácie a informačné zdroje. S tým súvisí rozvíjanie argumentačných zručností a schopnosti riešiť problémy. Zároveň je úlohou tretieho cyklu rozvíjať emočnú sebareguláciu žiaka a efektívnu spoluprácu a komunikáciu v kolektíve.",
ru3-c-001,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Aktívne a s rešpektom vstupovať do hovorenej a písanej komunikačnej interakcie, vecne a sociálne primerane reagovať na repliky komunikačného partnera, formulovať primerané argumenty. 🏛️🙋‍♀️ 🌍 🧑‍🤝‍🧑❤️",
ru3-c-002,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,Pripraviť a prezentovať primerané hovorené a obrazovo-hovorené texty s komunikačným zámerom objasniť problém alebo presvedčiť adresáta. 🏛️🙋‍♀️ 🌍 🧑‍🤝‍🧑❤️,
ru3-c-003,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Vytvoriť primeraný písaný, obrazovo-písaný alebo digitálny text s cieľom objektívne informovať, objasniť problém a vyjadriť názor podložený argumentmi. 💻🌐 🏛️🙋‍♀️",
ru3-c-004,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Uplatňovať stratégie tvorby písaného textu, regulovať vlastný proces písania, uplatniť znalosti pravopisných pravidiel.",
ru3-c-005,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Čítať a počúvať rôzne druhy vecného (najmä odborného) textu, rozumieť mu, zhrnúť a vyhodnotiť získané informácie, využiť informácie pri vzdelávaní a v iných komunikačných oblastiach. 📖 📱",
ru3-c-006,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Uplatňovať stratégie porozumenia textu, plánovať a monitorovať úspešnosť porozumenia, regulovať vlastné porozumenie textu. 📖 📱",
ru3-c-007,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Získať a spracovať informácie z rôznych médií (tlačených, digitálnych, audiovizuálnych), veku primerane kriticky posúdiť pravdivosť a spoľahlivosť informácií a ich zmysluplné využitie. 🖼️ 📱",
ru3-c-008,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Nadobudnúť estetickú skúsenosť z recepcie rôznych literárnych žánrov, zdieľať obsahové, emocionálne a hodnotové posolstvá textu vo vlastných tvorivých aktivitách. 📖 🧑‍🤝‍🧑❤️",
ru3-c-009,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Objasniť príslušnosť literárnych diel ku kultúrnemu dedičstvu s dôrazom na hodnotu empatie, tolerancie a rešpektu človeka k človeku. 🏛️🙋‍♀️ 🌍 🧑‍🤝‍🧑❤️",
ru3-c-010,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Uplatňovať tvorivosť pri riešení úloh, problémov a projektov, efektívne pritom spolupracovať v kolektíve. 🏛️🙋‍♀️",
ru3-c-011,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Použiť pri porozumení a tvorení textu znalosti o systéme jazykových prostriedkov, využívať pritom jazykové slovníky v knižnej a elektronickej podobe. 💻🌐",
ru3-c-012,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Objasniť význam jazyka ako reprezentanta národnej kultúry, chápať potrebu dobrého ovládania spisovného jazyka v rámci vzdelávania a účasti v sociálnom a občianskom živote. 🏛️🙋‍♀️ 🌍",
ru3-c-013,Ruský jazyk a literatúra,3,Cieľ vzdelávania,,,,"Rešpektovať jazykovú a kultúrnu rôznorodosť v spoločnosti, chápať jazykové potreby príslušníkov iných národov a národností. 🌍",
ru3-v-001,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,"Rozlišovať komunikačnú interakciu podľa prostredia, komunikačného partnera a komunikačného zámeru. 🌍 🧑‍🤝‍🧑❤️",
ru3-v-002,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,"Rozlišovať špecifiká komunikačnej interakcie v rôznych jazykoch, rešpektovať príslušníkov iných národov a kultúr. 🌍",
ru3-v-003,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,"Rozvíjať dialóg vecne a aktívne, kriticky reagovať na repliky komunikačného partnera. 🌍",
ru3-v-004,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,Uplatňovať pri vedení dialógu zásady kooperácie a zdvorilosti. 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️,
ru3-v-005,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,Vyjadrovať názor na spoločensky aktuálne témy a podporovať ho rôznymi druhmi argumentov. 🏛️🙋‍♀️,
ru3-v-006,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,"Diskutovať v skupinách na aktuálne alebo odborné témy, uplatňovať pritom argumentačné zručnosti. 🏛️🙋‍♀️",
ru3-v-007,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,Využívať na komunikáciu situačne vhodné komunikačné kanály.,update
ru3-v-008,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,"Dodržiavať pravidlá bezpečnej, vecnej, sociálne primeranej a etickej interakcie v internetovom prostredí. 💻🌐 🏛️🙋‍♀️",
ru3-v-009,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,Používať rôzne žánre bežnej a administratívnej korešpondencie. 🏛️🙋‍♀️,
ru3-v-010,Ruský jazyk a literatúra,3,Výkonový štandard,Komunikačná interakcia,,,"Spolupracovať pri riešení problémov v kolektíve, uplatňovať pri tom tvorivosť, vedieť predchádzať konfliktom reguláciou svojho správania. 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️",
ru3-o-001,Ruský jazyk a literatúra,3,Obsahový štandard,Komunikačná interakcia,Komunikačné zvyklosti a viacjazyčnosť,,"Komunikačná situácia, komunikačné činitele, zásady kooperácie a zdvorilosti.",
ru3-o-002,Ruský jazyk a literatúra,3,Obsahový štandard,Komunikačná interakcia,Komunikačné zvyklosti a viacjazyčnosť,,"Situačne vhodné používanie jednotlivých variet ruštiny (spisovný jazyk, štandardná varieta, slang). 🌍",
ru3-o-003,Ruský jazyk a literatúra,3,Obsahový štandard,Komunikačná interakcia,Komunikačné zvyklosti a viacjazyčnosť,,Nácvik interakcie v rôznych komunikačných situáciách. 🏛️🙋‍♀️ 🌍,
ru3-o-004,Ruský jazyk a literatúra,3,Obsahový štandard,Komunikačná interakcia,Komunikačné zvyklosti a viacjazyčnosť,,Poznávanie a porovnávanie komunikačnej interakcie vo viacerých jazykoch. 🌍,
ru3-o-005,Ruský jazyk a literatúra,3,Obsahový štandard,Komunikačná interakcia,Komunikačné zvyklosti a viacjazyčnosť,,"Viacjazyčné prostredie na Slovensku, chápanie jazykových potrieb príslušníkov iných národov a národnostných menšín. 🌍",
