id_temp,id,predmet,cyklus,typ,komponent,tematický celok,typ štandardu,definicia,zmena,tooltip,tooltip_text
9700,ry3-o-073,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Žánre písaného textu,,Tvorenie odborných textov.,,,
9701,ry3-o-074,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Žánre písaného textu,,Vyjadrenie subjektívneho názoru na všeobecne známu tému v úvahovom texte.,,,
9702,ry3-o-075,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Žánre písaného textu,,Písomné vyjadrenie názoru na aktuálne témy s podporou argumentov a s cieľom presvedčiť adresáta.,,,
9703,ry3-o-076,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Žánre písaného textu,,Vytvorenie zážitkového rozprávacieho textu so zapojením opisných častí.,,,
9704,ry3-o-077,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Žánre písaného textu,,Sebavyjadrenie prostredníctvom rôznych techník tvorivého písania.,,,
9705,ry3-o-078,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Použitie jednoduchých a zložených súvetí ako prostriedkov rozvíjania témy a vyjadrovania logických vzťahov v texte.,,,
9706,ry3-o-079,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Porozumenie a používanie tematickej a odbornej slovnej zásoby v rámci obsahového zamerania textu.,,,
9707,ry3-o-080,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Vyjadrovanie syntaktických významov vo vete a ich úloha pri tvorení textu.,,,
9708,ry3-o-081,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Využívanie argumentačnej a sugestívnej funkcie komunikačných prostriedkov.,,,
9709,ry3-o-082,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Využívanie slovotvorného vzťahu medzi slovami pri rozvíjaní témy textu.,,,
9710,ry3-o-083,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Použitie rôznych druhov nadväzovacích prostriedkov.,,,
9711,ry3-o-084,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Automatizácia získaných pravopisných zručností pri jednotlivých pravopisných princípoch.,,,
9712,ry3-o-085,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,"Upevňovanie skloňovania podstatných a prídavných mien ako východisko uplatňovania morfematického pravopisu pri pravopise pádových koncoviek, nacvičovanie pravopisu pádovej koncovky pri ďalších ohybných slovných druhoch a nácvik pravopisu ďalších slovotvorných prípon.",,,
9713,ry3-o-086,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,"Rozlišovanie nominatívu jednotného a množného čísla podstatných mien, pravopis čísloviek, písanie spoluhlások ď, ľ, ň, ť pred samohláskami i alebo e pred koncovkami ženského rodu, v pluráli pôvodných ženských podstatných mien bez koncovky, pred zdrobňovacou príponou ženského rodu -ori, -ica, pred príponami - ipen/iben, -pen/ben pri odvodených podstatných menách, v minulom čase, pred sufixom -ar a pri odvodzovaní slovies.",,,
9714,ry3-o-087,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,Pravopis pri udomácnených slovách prevzatých z cudzích jazykov alebo internacionálnych odborných termínoch.,,,
9715,ry3-o-088,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,"Pravopis vlastných mien pri zložitejších zemepisných názvoch, názvoch štátov, inštitúcií.",,,
9716,ry3-o-089,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Jazykové prostriedky a pravopis,,"Interpunkčný pravopis, písanie interpunkčných znamienok.",,,
9717,ry3-o-090,Rómsky jazyk a literatúra,3,Obsahový štandard,Písaná produkcia,Tematické okruhy,,"Rodina, sebahodnotenie, spravodlivosť/nespravodlivosť, bohatstvo/chudoba, bezpečnosť, láska a vzťah k domovu a rodine, škola, príroda, ohrozenie a ochrana životného prostredia, voľný čas a záľuby, životný štýl, odievanie a móda, tolerancia, hodnoty uznávané v komunitách, dôstojnosť, pomoc iným, rozmanitosť a podobnosť kultúr, rôznorodosť rómskych nárečí/ dialektov, cestovanie Rómov v minulosti a súčasnosti.",,,
9718,ry3-v-042,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,Porozumieť rôznym typom vecných textov.,,,
9719,ry3-v-043,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,Porovnať získané informácie z textu s vlastnými skúsenosťami a argumentmi v skupinovej diskusii.,,,
9720,ry3-v-044,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,Použiť získané informácie z textov na tvorbu vlastných textov.,,,
9721,ry3-v-045,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,Počúvať a čítať texty s konkrétnym zámerom ich analýza s využitím voľne dostupných zdrojov.,,,
9722,ry3-v-046,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,"Získať a spracovať informácie z rôznych informačných zdrojov a médií, vrátane digitálnych a výstupov AI.",new,,
9723,ry3-v-047,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,Formulovať jednoduché a konkrétne prompty pre AI k dosiahnutiu stanoveného výsledku.,new,,
9724,ry3-v-048,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,Porozumieť základným vlastnostiam textu.,,,
9725,ry3-v-049,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,"Porovnávať obsahové kompozičné a jazykové odlišnosti textov, podľa rôzneho komunikačného zámeru a slohového postupu.",,,
9726,ry3-v-058,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia vecných textov,,,Identifikovať úlohu poprijazykových a mimojazykových prostriedkov pri porozumení čítaného a počúvaného textu.,,,
9727,ry3-o-093,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Aktívne počúvanie rómskych textov aj audionahrávok.,,,
9728,ry3-o-094,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Učiteľom riadené a samostatné vyvodzovanie implicitných významov z textu prehlbujúce základné porozumenie textu.,,,
9729,ry3-o-095,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,"Získavanie, spracovanie a triedenie informácií z rôznych informačných zdrojov.",,,
9730,ry3-o-096,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Posúdenie pravdivosti a spoľahlivosti informácií na základe ich overovania a konfrontovania vo viacerých zdrojoch.,,,
9731,ry3-o-097,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,"Zdieľanie a prezentovanie získaných informácií v skupinovej diskusii, obhajovanie názoru pomocou argumentov, vecné reagovanie na argumenty účastníkov diskusie.",,,
9732,ry3-o-098,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,"Využitie spracovaných informácií z textu pri riešení učebných úloh a problémových situácií, pri vzdelávaní a sebavyjadrení.",,,
9733,ry3-o-099,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Porozumenie štruktúry textu podľa komunikačného zámeru a použitého slohového postupu.,,,
9734,ry3-o-100,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Vlastný výber a vyhľadávanie textov na čítanie alebo počúvanie.,,,
9735,ry3-o-101,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Čítanie vybraných textov z mimoučebnicových zdrojov.,,,
9736,ry3-o-102,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,"Porovnávanie rôznych rómskych textov podľa formy a obsahu, následne ich určovanie odlišnosti.",,,
9737,ry3-o-103,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Upevňovanie osvojených stratégií čítania a učenia sa z textu a náročnejšie formy spracovania obsahu.,,,
9738,ry3-o-104,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Využívanie osvojených stratégií čítania/počúvania a rozvíjanie špecifických stratégií informačného správania v digitálnom prostredí.,,,
9739,ry3-o-105,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Formovanie základných spôsobilostí informačnej gramotnosti – stratégií zvládania kvantity a rozlišovania kvality dostupných informácií.,,,
9740,ry3-o-106,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,"Dôraz na podporovanie hodnotiacich postojov, kritického myslenia a vlastnej autorskej tvorby pri práci s informáciami.",,,
9741,ry3-o-107,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,"Aktívne a samostatné využívanie fyzických a elektronických knižníc, orientácia v knižných katalógoch.",,,
9742,ry3-o-108,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Základné vlastnosti textu a ich uplatnenie pri porozumení textu.,,,
9743,ry3-o-109,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Rozvíjanie témy a logické usporiadanie viet a odsekov podľa použitého slohového postupu.,,,
9744,ry3-o-110,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Analyzovanie rôznych druhov nadväzovacích prostriedkov v texte.,,,
9745,ry3-o-111,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Porozumenie vecného textu,,Rozlišovanie textov podľa komunikačného zámeru.,,,
9746,ry3-o-114,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Žánre vecného textu,,Porozumenie odborným textom.,,,
9747,ry3-o-115,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Žánre vecného textu,,Porozumenie rečníckych prejavov a rozlišovanie rečníckych žánrov.,,,
9748,ry3-o-116,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Jazykové prostriedky,,"Porozumenie funkciám, významu a stavbe jazyka.",,,
9749,ry3-o-117,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Jazykové prostriedky,,"Individuálny vzťah žiaka k jazykom, porozumenie problematike viacjazyčnosti na území a mimo územia štátu.",,,
9750,ry3-o-118,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Jazykové prostriedky,,Využitie znalostí jazykových prostriedkov pri porozumení textu.,,,
9751,ry3-o-119,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Jazykové prostriedky,,Jednoduché a zložené súvetia ako prostriedky rozvíjania témy a vyjadrovania logických vzťahov v texte.,,,
9752,ry3-o-120,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Jazykové prostriedky,,"Analyzovanie slovnej zásoby v texte z hľadiska komunikačného zámeru, slohového postupu a témy textu, spôsoby obohacovania slovnej zásoby rómčiny pragmaticky príznakové slová porozumenie bežným a kultúrnym frazémam.",,,
9753,ry3-o-121,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Jazykové prostriedky,,"Úloha slovotvorby pri porozumení odborných termínov a pri porozumení textu, motivačný vzťah medzi základovým a utvoreným slovom, slovotvorné spôsoby, slovotvorné prostriedky.",,,
9754,ry3-o-122,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Jazykové prostriedky,,"Analyzovanie významu a funkcie slovných druhov pri porozumení textu; základné významové skupiny plnovýznamových slovných druhov, ohybné a neohybné slovné druhy, gramatické kategórie pri ohybných slovných druhoch.",,,
9755,ry3-o-157,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia vecných textov,Tematické okruhy,,"Rodina, sebahodnotenie, spravodlivosť/nespravodlivosť, bohatstvo/chudoba, bezpečnosť, láska a vzťah k domovu a rodine, škola, príroda, ohrozenie a ochrana životného prostredia, voľný čas a záľuby, životný štýl, odievanie a móda, tolerancia, hodnoty uznávané v komunitách, dôstojnosť, pomoc iným, rozmanitosť a podobnosť kultúr, rôznorodosť rómskych nárečí/ dialektov, cestovanie Rómov v minulosti a súčasnosti.",,,
9756,ry3-v-050,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,Použiť svoje pocity a predstavivosť z rôznych druhov literatúry pri písaní vlastných textov.,,,
9757,ry3-v-051,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,"Vyvodzovať informácie z textu, aby im lepšie porozumel a spojil ich so svojimi skúsenosťami.",,,
9758,ry3-v-052,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,Analyzovať estetickú funkciu jazykových prostriedkov v žánrovo rôznorodých literárnych textoch.,,,
9759,ry3-v-053,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,Analyzovať literárne texty vrátane AI generovaných literárnych textov z obsahového hľadiska a z hľadiska morálnych hodnôt.,new,,
9760,ry3-v-054,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,Komunikovať o implicitných hodnotovo-morálnych odkazoch a posolstvách literárneho textu.,,,
9761,ry3-v-055,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,"Zdieľať svoje pocity, hodnoty a názory na prečítané dielo.",,,
9762,ry3-v-056,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,Využiť skúsenosť z literárneho textu vo vlastnej hovorenej a písanej produkcii.,,,
9763,ry3-v-057,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,Samostatne prerozprávať obsah čítaného alebo počúvaného textu.,,,
9764,ry3-v-059,Rómsky jazyk a literatúra,3,Výkonový štandard,Recepcia umeleckých textov,,,Budovať čitateľskú gramotnosť.,,,
9765,ry3-o-123,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Reprodukovanie deja s viacerými dejovými líniami, stručné prerozprávanie príbehu na základe zápletky a/alebo deja, porovnávanie textov.",,,
9766,ry3-o-124,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Identifikácia a prerozprávanie rómskeho literárneho textu, rozdelenie postáv na hlavné a vedľajšie.",,,
9767,ry3-o-125,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Prehlbovanie čitateľského záujmu rozprávaním o svojich dojmoch.,,,
9768,ry3-o-126,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Hodnotenie štruktúry a prvkov textu, umelecké jazykové prostriedky a ich pôsobenie na čitateľa.",,,
9769,ry3-o-127,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Rozlišovanie priameho a obrazného pomenovania v texte, prenesený význam slov, umelecké jazykové prostriedky, vysvetľovanie v kontexte vlastných skúseností.",,,
9770,ry3-o-128,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Diskutovanie o texte, prezentácia vlastnej interpretácie textu, dotváranie textu podľa vlastnej fantázie.",,,
9771,ry3-o-129,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Predvídanie z počutého alebo prečítaného textu.,,,
9772,ry3-o-130,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Rozpoznanie a pomenovanie pôsobenia textu na vlastné prežívanie, rozoznávanie príčin tohto pôsobenia, schopnosť predstaviť si ako text môže pôsobiť na iných, aké reakcie môže vyvolať.",,,
9773,ry3-o-131,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Vyjadrovanie a zdieľanie vlastných pocitov, postojov, myšlienok a zážitkov z literárneho, dramatického a filmového spracovania a z ilustrácií verbálnym aj neverbálnym spôsobom.",,,
9774,ry3-o-132,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Analyzovanie estetickej funkcie jazykových prostriedkov v žánrovo rôznorodých literárnych textoch.,,,
9775,ry3-o-133,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Motívy, príčiny konania postáv, porovnávanie názorov a pocitov postáv so svojimi emóciami, zážitkami a skúsenosťami.",,,
9776,ry3-o-134,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Čítanie pre potešenie a zážitok, čítanie rómskych textov podľa vlastného výberu a diskusie o prečítaných textoch.",,,
9777,ry3-o-135,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Prednes textu so snahou o estetickú intonáciu a citové prežívanie v rámci svojich schopností.,,,
9778,ry3-o-136,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Formovanie empatie, súcitu, hodnôt a postojov na základe čítaného alebo počúvaného textu.",,,
9779,ry3-o-137,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Literatúra ako súčasť kultúrneho a národného dedičstva, literatúra iných národov a národnostných menšín.",,,
9780,ry3-o-138,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Pravidelné vyhotovovanie tvorivých záznamov o svojom čitateľstve a pokrokoch.,,,
9781,ry3-o-139,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Analýza vlastného čítania a jeho potenciál: zámerné a cieľavedomé plánovanie a formovanie vlastného čítania.,,,
9782,ry3-o-140,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Budovanie čitateľských rituálov a trvalých čitateľských návykov.,,,
9783,ry3-o-141,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Budovanie schopnosti vedome pracovať s textom ako so zmysluplným zdrojom poznatkov a zážitku.,,,
9784,ry3-o-142,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Pomenovanie toho, čomu neporozumeli, kladenie otázok, namietanie, spájanie textu a jeho obsahu so svojimi skúsenosťami, predstavami a s nadobudnutými poznatkami.",,,
9785,ry3-o-143,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Uvedomenie si obsahu a významu prečítaného a možností regulačných procesov.,,,
9786,ry3-o-144,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Vyhodnotenie a reflexia vlastného čítania, hlbšie porozumenie textu a jeho štruktúr.",,,
9787,ry3-o-145,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Riešenie úloh na porozumenie textu a prepájanie tém s reálnym životom.,,,
9788,ry3-o-146,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Vyvodzovanie informácií z textu prehlbujúce porozumenie textu a prepájajúce textové významy s vlastnými životnými a čitateľskými skúsenosťami.,,,
9789,ry3-o-147,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Vlastný výber a vyhľadávanie literárnych textov na čítanie, alebo počúvanie.",,,
9790,ry3-o-148,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,"Komunikovanie významov a zážitku z čítania, počúvania alebo audiovizuálneho umenia.",,,
9791,ry3-o-149,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Čítanie literárneho textu s porozumením,,Plánovanie procesu recepcie umeleckého diela.,,,
9792,ry3-o-150,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Literárnoteoretické texty,,"Čítanie a počúvanie vekuprimeraných textov rôznych typov a žánrov z rómskej literatúry: epos, báseň vo voľnom verši, ľudová/populárna pieseň, satira, próza – dobrodružná, dievčenská, detektívna, historická, komédia, muzikál.",,,
9793,ry3-o-152,Rómsky jazyk a literatúra,3,Obsahový štandard,Recepcia umeleckých textov,Tematické okruhy,,"Rodina, sebahodnotenie, spravodlivosť/nespravodlivosť, bohatstvo/chudoba, bezpečnosť, láska a vzťah k domovu a rodine, škola, príroda, ohrozenie a ochrana životného prostredia, voľný čas a záľuby, životný štýl, odievanie a móda, tolerancia, hodnoty uznávané v komunitách, dôstojnosť, pomoc iným, rozmanitosť a podobnosť kultúr, rôznorodosť rómskych nárečí/ dialektov, cestovanie Rómov v minulosti a súčasnosti.",,,
9794,ri1-c-001,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Viesť jednoduchý dialóg primerane situácii a komunikačnému partnerovi.,,,
9795,ri1-c-002,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Vyjadriť myšlienky v hovorenom prejave.,,,
9796,ri1-c-003,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Vytvoriť primerane písaný a obrazovo-písaný text.,,,
9797,ri1-c-004,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Písať čitateľným rukopisom a uplatniť pri písaní základné pravopisné pravidlá.,,,
9798,ri1-c-005,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Počúvať a čítať primerané vecné texty.,,,
9799,ri1-c-006,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Počúvať a čítať primerane náročné literárne texty.,,,
9800,ri1-c-007,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Klásť otázky zamerané na obsah textu a na vlastné porozumenie textu.,,,
9801,ri1-c-008,Rusínsky jazyk a literatúra,1,Cieľ vzdelávania,,,,Identifikovať v texte explicitné informácie.,,,
9802,ri1-v-001,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,Nadviazať kontakt s komunikačným partnerom.,,,
9803,ri1-v-002,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,Poďakovať a ospravedlniť sa adresátovi.,,,
9804,ri1-v-003,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,Klásť vecné otázky v dialógu.,,,
9805,ri1-v-004,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,Reagovať na repliky partnera v dialógu.,,,
9806,ri1-v-005,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,Požiadať o informáciu.,,,
9807,ri1-v-006,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,Rozlíšiť rozdiel komunikácie s človekom a AI.,new,,
9808,ri1-v-007,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,"Sformulovať prosbu, prianie, súhlas, nesúhlas, námietku a jednoduché zdôvodnenie.",,,
9809,ri1-v-043,Rusínsky jazyk a literatúra,1,Výkonový štandard,Komunikačná interakcia,,,"Vyjadrovať potreby, pocity a názory.",,,
9810,ri1-o-001,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,"Rozlišovanie pozdravov, predstavenia sa, oslovenia, tykania/vykania vo verejnom a v súkromnom komunikačnom prostredí.",,,
9811,ri1-o-002,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,Formulovanie ústneho poďakovania a ospravedlnenia.,,,
9812,ri1-o-003,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,Formulovanie zisťovacích a doplňovacích otázok.,,,
9813,ri1-o-004,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,"Formulovanie prosby, priania, nesúhlasu a námietky, porovnávanie rôznych spôsobov ich vyjadrenia.",,,
9814,ri1-o-005,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,Formulovanie jednoduchého zdôvodnenia istého javu alebo vlastného konania.,,,
9815,ri1-o-006,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,Jednoduchý dialóg v dvojici: kladenie otázok a formulovanie odpovedí.,,,
9816,ri1-o-007,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,Priamy dialóg a sprostredkovaný dialóg.,,,
9817,ri1-o-008,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,"Dialogická komunikácia, komunikačné zvyklosti a zámery",,Dialóg v dvojiciach alebo v skupinách pri riešení úloh.,,,
9818,ri1-o-009,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,Jazykové prostriedky,,Rozširovanie slovnej zásoby prostredníctvom tém dialógu.,,,
9819,ri1-o-010,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,Jazykové prostriedky,,Slovné spojenia a vety pri vyjadrovaní rôznych komunikačných zámerov.,,,
9820,ri1-o-011,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,Jazykové prostriedky,,Rozlišovanie melódie viet podľa komunikačného zámeru.,,,
9821,ri1-o-012,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,Jazykové prostriedky,,Funkčné používanie pohybových prostriedkov počas dialógu.,,,
9822,ri1-o-013,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,Jazykové prostriedky,,Uplatňovanie pravidiel spisovnej výslovnosti.,,,
9823,ri1-o-014,Rusínsky jazyk a literatúra,1,Obsahový štandard,Komunikačná interakcia,Tematické okruhy,,"Domov, rodina, škola, priateľstvo, záľuby, zdravie, človek ako súčasť prírody, svet zvierat, ľudové zvyky a sviatky, tradičná kultúra.",,,
9824,ri1-v-008,Rusínsky jazyk a literatúra,1,Výkonový štandard,Hovorená produkcia,,,Zhromaždiť základné informácie k téme hovoreného prejavu.,,,
9825,ri1-v-009,Rusínsky jazyk a literatúra,1,Výkonový štandard,Hovorená produkcia,,,Sformulovať jednoduchú ústnu informáciu.,,,
